TOPIC: (privacy AND student)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"The attitudes of nurses and third and fourth year nursing students who deal with ethical issues","Tabak, N; Reches, R","","","","NURSING ETHICS","MAR 1996","1996","3","1","","","","27","37","","10.1177/096973309600300105","","","11","0.42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","2","0","1","2","0","1","0","0","0","0","0","1","0"
"Purchase intention in an electronic commerce environment A trade-off between controlling measures and operational performance","Shareef, Mahmud Akhter; Dwivedi, Yogesh K.; Kumar, Vinod; Davies, Gareth; Rana, Nripendra; Baabdullah, Abdullah","","","","INFORMATION TECHNOLOGY & PEOPLE","DEC 2 2019","2019","32","6","","","","1345","1375","","10.1108/ITP-05-2018-0241","","","12","4.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8","2"
"Competence of future teachers in the digital security area","Gallego-Arrufat, Maria-Jesus; Torres-Hernandez, Norma; Pessoa, Teresa","","","","COMUNICAR","OCT 1 2019","2019","27","61","","","","57","67","","10.3916/C61-2019-05","","","12","4.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","5"
"Exploring How Personality Affects Privacy Control Behavior on Social Networking Sites","Li, Yuhui; Huang, Zhaoxing; Wu, Yenchun Jim; Wang, Zhiqiang","","","","FRONTIERS IN PSYCHOLOGY","JUL 31 2019","2019","10","","","","","","","1771","10.3389/fpsyg.2019.01771","","","12","4.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","1"
"Analysis of the essential factors affecting of intention to use of mobile learning applications: A comparison between universities adopters and non-adopters","Almaiah, Mohammed Amin; Al Mulhem, Ahmed","","","","EDUCATION AND INFORMATION TECHNOLOGIES","MAR 2019","2019","24","2","","","","1433","1468","","10.1007/s10639-018-9840-1","","","12","4.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8","2"
"Solidarity and care as relational practices","Jennings, Bruce","","","","BIOETHICS","NOV 2018","2018","32","9","","","SI","553","561","","10.1111/bioe.12510","","","12","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","4"
"Media exposure to terrorism and people's risk perception: The role of environmental sensitivity and psychophysiological response to stress","Rubaltelli, Enrico; Scrimin, Sara; Moscardino, Ughetta; Priolo, Giulia; Buodo, Giulia","","","","BRITISH JOURNAL OF PSYCHOLOGY","NOV 2018","2018","109","4","","","","656","673","","10.1111/bjop.12292","","","12","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","7","2"
"Student Perceptions of E-Learning Service Quality, E-Satisfaction, and E-Loyalty","Long Pham; Williamson, Stan; Berry, Ronald","","","","INTERNATIONAL JOURNAL OF ENTERPRISE INFORMATION SYSTEMS","JUL-SEP 2018","2018","14","3","","","","19","40","","10.4018/IJEIS.2018070102","","","12","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","4","1"
"Medical scribes have no impact on the patient experience of an emergency department","Dunlop, William; Hegarty, Lachlan; Staples, Margaret; Levinson, Michele; Ben-Meir, Michael; Walker, Katherine","","","","EMERGENCY MEDICINE AUSTRALASIA","FEB 2018","2018","30","1","","","","61","66","","10.1111/1742-6723.12818","","","12","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","7","2","1"
"An extension of Delone and McLean IS success model with self-efficacy: Online learning usage in Yemen","Aldholay, Adnan; Isaac, Osama; Abdullah, Zaini; Abdulsalam, Rasheed; Al-Shibami, Ahmed Hamoud","","","","INTERNATIONAL JOURNAL OF INFORMATION AND LEARNING TECHNOLOGY","2018","2018","35","4","","","","285","304","","10.1108/IJILT-11-2017-0116","","","12","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","2"
"Latinx: !Estamos aqui!, or being "Latinx" at UNC-Chapel Hill","DeGuzman, Maria","","","","CULTURAL DYNAMICS","AUG 2017","2017","29","3","","","SI","214","230","","10.1177/0921374017727852","","","12","2.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","4","0"
"Occupants' indoor environmental quality satisfaction factors as measures of school teachers' well-being","Sadick, Abdul-Manan; Issa, Mohamed H.","","","","BUILDING AND ENVIRONMENT","JUL 2017","2017","119","","","","","99","109","","10.1016/j.buildenv.2017.03.045","","","12","2.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","2","1"
"Customer Satisfaction as Mediator Between Website Service Quality and Repurchase Intention: An Emerging Economy Case","Tandon, Urvashi; Kiran, Ravi; Sah, Ash N.","","","","SERVICE SCIENCE","JUN 2017","2017","9","2","","","","106","120","","10.1287/serv.2016.0159","","","12","2.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","7","1"
"Smartphone application for women with gestational diabetes mellitus: a study protocol for a multicentre randomised controlled trial","Borgen, Iren; Garnweidner-Holme, Lisa Maria; Jacobsen, Anne Flem; Bjerkan, Kirsti; Fayyad, Seraj; Joranger, Pal; Lilleengen, Anne Marie; Mosdol, Annhild; Noll, Josef; Smastuen, Milada Cvancarova; Terragni, Laura; Torheim, Liv Elin; Lukasse, Mirjam","","","","BMJ OPEN","MAR 2017","2017","7","3","","","","","","e013117","10.1136/bmjopen-2016-013117","","","12","2.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","5","2","1"
"Identity, context collapse, and Facebook use in higher education: putting presence and privacy at odds","Dennen, Vanessa P.; Burner, Kerry J.","","","","DISTANCE EDUCATION","2017","2017","38","2","","","SI","173","192","","10.1080/01587919.2017.1322453","","","12","2.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","5","1"
"Student Perceptions of Their Privacy in Leaning Analytics Applications","Arnold, Kimberly E.; Sclater, Niall","","","","SEVENTH INTERNATIONAL LEARNING ANALYTICS & KNOWLEDGE CONFERENCE (LAK'17)","2017","2017","","","","","","66","69","","10.1145/3027385.3027392","7th International Learning Analytics and Knowledge Conference (LAK)","MAR 13-17, 2017","12","2.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","7","1"
"Social Media Use and Teacher Ethics","Warnick, Bryan R.; Bitters, Todd A.; Falk, Thomas M.; Kim, Sang Hyun","","","","EDUCATIONAL POLICY","JUL 2016","2016","30","5","","","","771","795","","10.1177/0895904814552895","","","12","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","4","3","0"
"College Students' Perceptions of Positive and Negative Effects of Social Networking","Kitsantas, Anastasia; Dabbagh, Nada; Chirinos, David S.; Fake, Helen","","","Issa, T; Isaias, P; Kommers, P","SOCIAL NETWORKING AND EDUCATION: GLOBAL PERSPECTIVES","2016","2016","","","","","","225","238","","10.1007/978-3-319-17716-8_14","","","12","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","2","3","1"
"Digital citizenship within global contexts","Searson, Michael; Hancock, Marsali; Soheil, Nusrat; Shepherd, Gregory","","","","EDUCATION AND INFORMATION TECHNOLOGIES","DEC 2015","2015","20","4","","","SI","729","741","","10.1007/s10639-015-9426-0","","","12","1.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","1","2","1"
"Patients' Attitudes Toward Medical Student Participation Across Specialties: A Systematic Review","Vaughn, John L.; Rickborn, Lanette R.; Davis, John A.","","","","TEACHING AND LEARNING IN MEDICINE","JUL 3 2015","2015","27","3","","","","245","253","","10.1080/10401334.2015.1044750","","","12","1.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","5","3","1"
""Not Wishing to Be the White Rhino in the Crowd": Disability-Disclosure at University","Blockmans, Inge G. E.","","","","JOURNAL OF LANGUAGE AND SOCIAL PSYCHOLOGY","MAR 2015","2015","34","2","","","","158","180","","10.1177/0261927X14548071","","","12","1.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","3","4","0"
"The relationship between the social management of emotional intelligence and academic performance among medical students","Chew, Boon-How; Zain, Azhar Md.; Hassan, Faezah","","","","PSYCHOLOGY HEALTH & MEDICINE","FEB 17 2015","2015","20","2","","","","198","204","","10.1080/13548506.2014.913797","","","12","1.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","3","1","3","0"
"Face[book] Management: Self-Presentation of Political Views on Social Media","Hayes, Rebecca A.; Smock, Andrew; Carr, Caleb T.","","","","COMMUNICATION STUDIES","2015","2015","66","5","","","","549","568","","10.1080/10510974.2015.1018447","","","12","1.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","0","4","1"
"Developing and piloting the multiple mini-interview in pre-registration student midwife selection in a UK setting","Callwood, Alison; Cooke, Debbie; Allan, Helen","","","","NURSE EDUCATION TODAY","DEC 2014","2014","34","12","","","","1450","1454","","10.1016/j.nedt.2014.04.023","","","12","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","3","2","3","0"
"Exploring ambient technology for connecting hospitalised children with school and home","Wadley, Greg; Vetere, Frank; Hopkins, Liza; Green, Julie; Kulik, Lars","","","","INTERNATIONAL JOURNAL OF HUMAN-COMPUTER STUDIES","AUG-SEP 2014","2014","72","8-9","","","SI","640","653","","10.1016/j.ijhcs.2014.04.003","","","12","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","2","0","1","4","0"
"Opt-Out Education: School Choice as Racial Subordination","James, Osamudia R.","","","","IOWA LAW REVIEW","MAR 2014","2014","99","3","","","","1083","1135","","","","","12","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2","4","3","0","0"
"Improving Privacy Settings Control in Online Social Networks With a Wheel Interface","Stern, Tziporah; Kumar, Nanda","","","","JOURNAL OF THE ASSOCIATION FOR INFORMATION SCIENCE AND TECHNOLOGY","MAR 2014","2014","65","3","","","","524","538","","10.1002/asi.22994","","","12","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","1","1","1","4","0"
"Behind Closed Doors: School Nurses and Sexual Education","Brewin, Dorothy; Koren, Ainat; Morgan, Betty; Shipley, Sara; Hardy, Rachel L.","","","","JOURNAL OF SCHOOL NURSING","FEB 2014","2014","30","1","","","","31","41","","10.1177/1059840513484363","","","12","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","1","1","2","2","1","0"
"Perspectives on Open Science and scientific data sharing: an interdisciplinary workshop","Bisol, Giovanni Destro; Anagnostou, Paolo; Capocasa, Marco; Bencivelli, Silvia; Cerroni, Andrea; Contreras, Jorge; Enke, Neela; Fantini, Bernardino; Greco, Pietro; Heeney, Catherine; Luzi, Daniela; Manghi, Paolo; Mascalzoni, Deborah; Molloy, Jennifer C.; Parenti, Fabio; Wicherts, Jelte M.; Boulton, Geoffrey","","","","JOURNAL OF ANTHROPOLOGICAL SCIENCES","2014","2014","92","","","","","179","200","","10.4436/JASS.92006","","","12","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","3","1","5","0","0"
"The impact of Facebook on libraries and librarians: a review of the literature","Vassilakaki, Evgenia; Garoufallou, Emmanouel","","","","PROGRAM-ELECTRONIC LIBRARY AND INFORMATION SYSTEMS","2014","2014","48","3","","","","226","245","","10.1108/PROG-03-2013-0011","","","12","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","2","3","2","0"
"The Dynamic Advertising Effect of Collegiate Athletics","Chung, Doug J.","","","","MARKETING SCIENCE","SEP-OCT 2013","2013","32","5","","","","679","698","","10.1287/mksc.20l3.0795","","","12","1.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","4","5","0"
"Internet safety education for youth: stakeholder perspectives","Moreno, Megan A.; Egan, Katie G.; Bare, Kaitlyn; Young, Henry N.; Cox, Elizabeth D.","","","","BMC PUBLIC HEALTH","JUN 5 2013","2013","13","","","","","","","543","10.1186/1471-2458-13-543","","","12","1.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","2","3","1","1","0"
"De-identifying a public use microdata file from the Canadian national discharge abstract database","El Emam, Khaled; Paton, David; Dankar, Fida; Koru, Gunes","","","","BMC MEDICAL INFORMATICS AND DECISION MAKING","AUG 23 2011","2011","11","","","","","","","53","10.1186/1472-6947-11-53","","","12","1.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","0","2","2","0","3","0"
"'An absolute prerequisite': The importance of user privacy and trust in maintaining academic freedom at the library","Sutlieff, Lisa; Chelin, Jackie","","","","JOURNAL OF LIBRARIANSHIP AND INFORMATION SCIENCE","SEP 2010","2010","42","3","","","","163","177","","10.1177/0961000610368916","","","12","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","2","1","7","0"
"Medical Problems Among Dental Patients at the School of Dentistry, The University of the West Indies","Al-Bayaty, H. F.; Murti, P. R.; Naidu, R. S.; Matthews, R.; Simeon, D.","","","","JOURNAL OF DENTAL EDUCATION","DEC 2009","2009","73","12","","","","1408","1414","","","","","12","0.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3","0","2","2","1","0","1","1","0"
"Mobile healthcare services in school-based health center","Jen, Wen-Yuan","","","","INTERNATIONAL JOURNAL OF MEDICAL INFORMATICS","JUN 2009","2009","78","6","","","","425","434","","10.1016/j.ijmedinf.2008.11.002","","","12","0.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2","3","1","2","1","0","0","1","0"
"Predicting User Concerns about Online Privacy in Hong Kong","Yao, Mike Z.; Zhang, Jinguang","","","","CYBERPSYCHOLOGY & BEHAVIOR","DEC 2008","2008","11","6","","","","779","781","","10.1089/cpb.2007.0252","","","12","0.86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3","1","1","2","0","2","1","0"
"Parents' and children's perceptions of privacy rights in China - A cohort comparison","Tang, SM; Dong, XP","","","","JOURNAL OF FAMILY ISSUES","MAR 2006","2006","27","3","","","","285","300","","10.1177/0192513X05283095","","","12","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","1","1","0","3","3","0","0","0","0"
"Teaching engineering ethics using role-playing in a culturally diverse student group","Prince, RH","","","","SCIENCE AND ENGINEERING ETHICS","JAN 2006","2006","12","2","","","","321","326","","10.1007/s11948-006-0030-y","Conference on Ethics and Social Responsibility in Engineering and Technology","JUN 09-10, 2005","12","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","2","1","0","1","1","2","1","1","0","0"
"You don't always get what you pay for: User experiences of engaging with contract cheating sites","Sutherland-Smith, Wendy; Dullaghan, Kevin","","","","ASSESSMENT & EVALUATION IN HIGHER EDUCATION","NOV 17 2019","2019","44","8","","","","1148","1162","","10.1080/02602938.2019.1576028","","","13","4.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","8","1"
"Cyberbullying and Cybervictimization Within a Cross-Cultural Context: AStudy of Canadian and Tanzanian Adolescents","Shapka, Jennifer D.; Onditi, Hezron Z.; Collie, Rebecca J.; Lapidot-Lefler, Noam","","","","CHILD DEVELOPMENT","JAN-FEB 2018","2018","89","1","","","","89","99","","10.1111/cdev.12829","","","13","3.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","2","3"
""The kids are alert': Generation Y responses to employer use and monitoring of social networking sites","Hurrell, Scott A.; Scholarios, Dora; Richards, James","","","","NEW TECHNOLOGY WORK AND EMPLOYMENT","MAR 2017","2017","32","1","","","","64","83","","10.1111/ntwe.12085","","","13","2.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","4","2"
"The role of information security learning and individual factors in disclosing patients' health information","Park, Eun Hee; Kim, Jongwoo; Park, Young Soon","","","","COMPUTERS & SECURITY","MAR 2017","2017","65","","","","","64","76","","10.1016/j.cose.2016.10.011","","","13","2.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","4","5","0"
"Privacy-Preserving Learning Analytics: Challenges and Techniques","Gursoy, Mehmet Emre; Inan, Ali; Nergiz, Mehmet Ercan; Saygin, Yucel","","","","IEEE TRANSACTIONS ON LEARNING TECHNOLOGIES","JAN-MAR 2017","2017","10","1","","","","68","81","","10.1109/TLT.2016.2607747","","","13","2.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","6","0"
"College Students' Health Information Activities on Facebook: Investigating the Impacts of Health Topic Sensitivity, Information Sources, and Demographics","Syn, Sue Yeon; Kim, Sung Un","","","","JOURNAL OF HEALTH COMMUNICATION","2016","2016","21","7","","","","743","754","","10.1080/10810730.2016.1157652","","","13","2.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","3","5","0"
"How Secure Is Mental Health Providers' Electronic Patient Communication? An Empirical Investigation","Elhai, Jon D.; Hall, Brian J.","","","","PROFESSIONAL PSYCHOLOGY-RESEARCH AND PRACTICE","DEC 2015","2015","46","6","","","","444","450","","10.1037/pro0000054","","","13","1.86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","1","6","1"
""All over the place": A case study of classroom multitasking and attentional performance","Hassoun, Dan","","","","NEW MEDIA & SOCIETY","NOV 2015","2015","17","10","","","","1680","1695","","10.1177/1461444814531756","","","13","1.86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","1","1","3","0"
"Innovative patient care practices using social media","Mattingly, T. Joseph, II","","","","JOURNAL OF THE AMERICAN PHARMACISTS ASSOCIATION","MAY-JUN 2015","2015","55","3","","","","288","293","","10.1331/JAPhA.2015.14171","","","13","1.86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3","1","6","0"
""Students want HIV testing in schools" a formative evaluation of the acceptability of HIV testing and counselling at schools in Gauteng and North West provinces in South Africa","Madiba, Sphiwe; Mokgatle, Mathilda","","","","BMC PUBLIC HEALTH","APR 17 2015","2015","15","","","","","","","388","10.1186/s12889-015-1746-x","","","13","1.86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","2","2","4","0"
"Information technology and privacy: conceptual muddles or privacy vacuums?","Martin, Kirsten","","","","ETHICS AND INFORMATION TECHNOLOGY","DEC 2012","2012","14","4","","","","267","284","","10.1007/s10676-012-9300-3","","","13","1.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","4","3","3","0","0","0","0"
"Mobile computing in medical education: opportunities and challenges","Chu, Larry F.; Erlendson, Matthew J.; Sun, John S.; Alva, Heather L.; Clemenson, Anna M.","","","","CURRENT OPINION IN ANESTHESIOLOGY","DEC 2012","2012","25","6","","","","699","718","","10.1097/ACO.0b013e32835a25f1","","","13","1.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","3","3","2","0","0","0"
"The Responsible Use of Online Social Networking: Who Should Mentor Medical Students","Patel, Pradip D.; Roberts, John L.; Miller, Karen Hughes; Ziegler, Craig; Ostapchuk, Michael","","","","TEACHING AND LEARNING IN MEDICINE","OCT 1 2012","2012","24","4","","","","348","354","","10.1080/10401334.2012.715260","","","13","1.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","4","1","1","1","0","2","0"
"Speaking Up: Teens Voice Their Health Information Needs","Smart, Kathryn A.; Parker, Randy Spreen; Lampert, Joan; Sulo, Suela","","","","JOURNAL OF SCHOOL NURSING","OCT 2012","2012","28","5","","","","379","388","","10.1177/1059840512450916","","","13","1.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","2","1","1","1","2","0"
