TOPIC: (privacy AND student)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Thai nursing students' experiences of caring for patients at the end of life: a phenomenological study","Matchim, Yaowarat; Raetong, Parinya","","","","INTERNATIONAL JOURNAL OF PALLIATIVE NURSING","MAY 2018","2018","24","5","","","","220","229","","","","","3","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1"
"A Framework for Tracking Former Patients in the Electronic Health Record Using an Educational Registry","Brisson, Gregory E.; Barnard, Cynthia; Tyler, Patrick D.; Liebovitz, David M.; Neely, Kathy Johnson","","","","JOURNAL OF GENERAL INTERNAL MEDICINE","APR 2018","2018","33","4","","","","563","566","","10.1007/s11606-017-4278-5","","","3","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2"
"Have You Ever Googled a Patient or Been Friended by a Patient? Social Media Intersects the Practice of Genetic Counseling","Omaggio, NinaMarie F.; Baker, Maria J.; Conway, Laura J.","","","","JOURNAL OF GENETIC COUNSELING","APR 2018","2018","27","2","","","SI","481","492","","10.1007/s10897-017-0206-4","","","3","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"Mobile learning analytics in higher education: usability testing and evaluation of an app prototype","Kuhnel, Matthias; Seiler, Luisa; Honal, Andrea; Ifenthaler, Dirk","","","","INTERACTIVE TECHNOLOGY AND SMART EDUCATION","2018","2018","15","4","","","SI","332","347","","10.1108/ITSE-04-2018-0024","","","3","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0"
"Factors influencing intention to accept location-based mobile advertising among young mobile user segments: a social exchange perspective","Heo, Jun; Chang, Chen-Wei","","","","INTERNATIONAL JOURNAL OF MOBILE COMMUNICATIONS","2018","2018","16","6","","","","607","623","","10.1504/IJMC.2018.095177","","","3","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0"
"Predicting online repurchase intentions with e-satisfaction as mediator: a study on Gen Y","Trivedi, Shrawan Kumar; Yadav, Mohit","","","","VINE JOURNAL OF INFORMATION AND KNOWLEDGE MANAGEMENT SYSTEMS","2018","2018","48","3","","","","427","447","","10.1108/VJIKMS-10-2017-0066","","","3","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"Teaching ethics when working with geocoded data: a novel experiential learning approach","van den Bemt, Vera; Doornbos, Julia; Meijering, Louise; Plegt, Marion; Theunissen, Nicky","","","","JOURNAL OF GEOGRAPHY IN HIGHER EDUCATION","2018","2018","42","2","","","","293","310","","10.1080/03098265.2018.1436534","","","3","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0"
"The Research of Information Security for The Education Cloud Platform Based on AppScan Technology","Nie, Wei; Xiao, Xiangfei; Wu, Zhaohui; Wu, Yuanhui; Shen, Fang; Luo, Xionglan","","","Qiu, M","2018 5TH IEEE INTERNATIONAL CONFERENCE ON CYBER SECURITY AND CLOUD COMPUTING (IEEE CSCLOUD 2018) / 2018 4TH IEEE INTERNATIONAL CONFERENCE ON EDGE COMPUTING AND SCALABLE CLOUD (IEEE EDGECOM 2018)","2018","2018","","","","","","185","189","","10.1109/CSCloud/EdgeCom.2018.00040","5th IEEE International Conference on Cyber Security and Cloud Computing (CSCloud) / 4th IEEE International Conference on Edge Computing and Scalable Cloud (EdgeCom)","JUN 22-24, 2018","3","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0"
"ThinkActive: Designing for Pseudonymous Activity Tracking in the Classroom","Garbett, Andrew; Chatting, David; Wilkinson, Gerard; Lee, Clement; Kharrufa, Ahmed","","","","PROCEEDINGS OF THE 2018 CHI CONFERENCE ON HUMAN FACTORS IN COMPUTING SYSTEMS (CHI 2018)","2018","2018","","","","","","","","","10.1145/3173574.3173581","CHI Conference on Human Factors in Computing Systems (CHI)","APR 21-26, 2018","3","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"Self-monitoring of driving speed","Etzioni, Shelly; Erev, Ido; Ishaq, Robert; Elias, Wafa; Shiftan, Yoram","","","","ACCIDENT ANALYSIS AND PREVENTION","SEP 2017","2017","106","","","","","76","81","","10.1016/j.aap.2017.05.024","","","3","0.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0"
"Breaking Bad in Business Education: Impacts on Student Incivility and Academic Dishonesty","Offstein, Evan H.; Chory, Rebecca M.","","","","BUSINESS AND PROFESSIONAL COMMUNICATION QUARTERLY","SEP 2017","2017","80","3","","","","269","295","","10.1177/2329490616671709","","","3","0.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0"
"A qualitative study on feedback provided by students in nurse education","Chan, Zenobia C. Y.; Stanley, David John; Meadus, Robert J.; Chien, Wai Tong","","","","NURSE EDUCATION TODAY","AUG 2017","2017","55","","","","","128","133","","10.1016/j.nedt.2017.05.016","","","3","0.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0"
"Learning Analytics in a Shared-Network Educational Environment: Ethical Issues and Countermeasures","Adejo, Olugbenga; Connolly, Thomas","","","","INTERNATIONAL JOURNAL OF ADVANCED COMPUTER SCIENCE AND APPLICATIONS","APR 2017","2017","8","4","","","","22","29","","","","","3","0.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0"
"Interrupting Constructions of a Criminalized Other through a Revised Criminal Activities Checklist Classroom Exercise","Woodall, Denise","","","","TEACHING SOCIOLOGY","APR 2017","2017","45","2","","","","161","167","","10.1177/0092055X16673137","","","3","0.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0"
"Attitudes toward privacy in social network and moral development of nursing students","Kim, Byoung Hee; An, Gyeong-Ju","","","","ACTA PAULISTA DE ENFERMAGEM","MAR-APR 2017","2017","30","2","","","","197","203","","10.1590/1982-0194201700030","","","3","0.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0"
"A reflective commentary of teaching critical thinking of privacy and surveillance in UK higher education","Lin, Yu-Wei","","","","BIG DATA & SOCIETY","FEB 1 2017","2017","4","1","","","","1","6","2053951717694050","10.1177/2053951717694054","","","3","0.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0"
"Professional Values Among Female Nursing Students in Saudi Arabia","Allari, Rabia S.; Ismaile, Samantha; Househ, Mowafa","","","Mantas, J; Hasman, A; Gallos, P; Househ, MS","INFORMATICS EMPOWERS HEALTHCARE TRANSFORMATION","2017","2017","238","","","","","231","234","","10.3233/978-1-61499-781-8-231","15th International Conference on Informatics, Management, and Technology in Healthcare (ICIMTH)","JUL 07-09, 2017","3","0.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0"
"The information ethics perception gaps between Chinese and American students A Chinese guanxi perspective","Chang, Christina Ling-hsing; Chen, Jim Q.","","","","INFORMATION TECHNOLOGY & PEOPLE","2017","2017","30","2","","","","473","502","","10.1108/ITP-08-2014-0181","","","3","0.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"Securing Ultra-High-Bandwidth Science DMZ Networks with Coordinated Situational Awareness","Nagendra, Vasudevan; Yegneswaran, Vinod; Porras, Phillip","","","","HOTNETS-XVI: PROCEEDINGS OF THE 16TH ACM WORKSHOP ON HOT TOPICS IN NETWORKS","2017","2017","","","","","","22","28","","10.1145/3152434.3152460","16th ACM Workshop on Hot Topics in Networks (HotNets)","NOV 30-DEC 01, 2017","3","0.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0"
"Student Use of the Information Commons: An Exploration through Mixed Methods","Archambault, Susan Gardner; Justice, Alexander","","","","EVIDENCE BASED LIBRARY AND INFORMATION PRACTICE","2017","2017","12","4","","","","13","40","","","","","3","0.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0"
"The Integration of Health and Counseling Services on College Campuses: Is There a Risk in Maintaining Student Patients' Privacy?","Davenport, Robin G.","","","","JOURNAL OF COLLEGE STUDENT PSYCHOTHERAPY","2017","2017","31","4","","","","268","280","","10.1080/87568225.2017.1364147","","","3","0.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0"
"UTILIZING YOUTH ADVOCATES AND COMMUNITY AGENCIES IN RESEARCH WITH LGBTQ YOUNG PEOPLE: ETHICAL AND PRACTICAL CONSIDERATIONS","Panfil, Vanessa R.; Miller, Jody; Greathouse, Maren","","","Castro, IE; Swauger, M; Harger, B","RESEARCHING CHILDREN AND YOUTH: METHODOLOGICAL ISSUES, STRATEGIES, AND INNOVATIONS","2017","2017","22","","","","","35","57","","10.1108/S1537-466120180000022003","","","3","0.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0"
"Dynamite in Small Packages: the Engaged Elite as an Emerging Facebook Niche Market","Wiese, Melanie; van Heerden, Gene; Maree, Tania","","","","AFRICAN JOURNAL OF INFORMATION SYSTEMS","JAN 2017","2017","9","1","","","","36","61","","","","","3","0.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0"
"Ceremonies for End-to-End Verifiable Elections","Kiayias, Aggelos; Zacharias, Thomas; Zhang, Bingsheng","","","Fehr, S","PUBLIC-KEY CRYPTOGRAPHY (PKC 2017), PT II","2017","2017","10175","","","","","305","334","","10.1007/978-3-662-54388-7_11","20th International-Association-of-Cryptologic-Research (IACR) International Conference on Practice and Theory of Public-Key Cryptography (PKC)","MAR 28-31, 2017","3","0.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0"
"Relationships Between Parental Internet Intervention, School Engagement, and Risky Online Behaviors Among Adolescents: The Moderatoring Role of Family Cohesion","Lin, Han-Tang; Chen, Huey-Jiuan","","","","JOURNAL OF RESEARCH IN EDUCATION SCIENCES","DEC 2016","2016","61","4","","","","205","242","","10.6209/JORIES.2016.61(4).08","","","3","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0"
"Student Women's Internet Skills and its Relation with the Digital Inclusion: New Digital Divides","Jimenez Cortes, Rocio; Vega Caro, Luisa; Vico Bosch, Alba","","","","EDUCATION IN THE KNOWLEDGE SOCIETY","SEP 2016","2016","17","3","","","","29","48","","10.14201/eks20161732948","","","3","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0"
"Student data protection in a South African ODL university context: risks, challenges and lessons from comparative jurisdictions","Singh, Divya; Ramutsheli, Mashamaite Peterlia","","","","DISTANCE EDUCATION","AUG 2016","2016","37","2","","","SI","164","179","","10.1080/01587919.2016.1184397","","","3","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0"
"Honoring Dental Patients' Privacy Rule Right of Access in the Context of Electronic Health Records","Ramoni, Rachel B.; Asher, Sheetal R.; White, Joel M.; Vaderhobli, Ram; Ogunbodede, Eyitope O.; Walji, Muhammad F.; Riedy, Christine; Kalenderian, Elsbeth","","","","JOURNAL OF DENTAL EDUCATION","JUN 2016","2016","80","6","","","","691","696","","","","","3","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0"
"PRIVACY IN CLASSROOM ASSESSMENT","Tierney, Robin D.; Koch, Martha J.","","","Brown, GTL; Harris, LR","HANDBOOK OF HUMAN AND SOCIAL CONDITIONS IN ASSESSMENT","2016","2016","","","","","","267","283","","","","","3","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0"
"Success Prediction System for Student Counseling using Data Mining","Frochte, Joerg; Bernst, Irina","","","Fred, A; Dietz, J; Aveiro, D; Liu, K; Bernardino, J; Filipe, J","KDIR: PROCEEDINGS OF THE 8TH INTERNATIONAL JOINT CONFERENCE ON KNOWLEDGE DISCOVERY, KNOWLEDGE ENGINEERING AND KNOWLEDGE MANAGEMENT - VOL. 1","2016","2016","","","","","","181","188","","10.5220/0006036401810188","8th International Joint Conference on Knowledge Discovery, Knowledge Engineering and Knowledge Management (KDIR)","NOV 09-11, 2016","3","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0"
"POSTER: An Educational Network Protocol for Covert Channel Analysis Using Patterns","Wendzel, Steffen; Mazurczyk, Wojciech","","","","CCS'16: PROCEEDINGS OF THE 2016 ACM SIGSAC CONFERENCE ON COMPUTER AND COMMUNICATIONS SECURITY","2016","2016","","","","","","1739","1741","","10.1145/2976749.2989037","23rd ACM Conference on Computer and Communications Security (CCS)","OCT 24-28, 2016","3","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0"
"A Proposed Model for Malicious Spam Detection In Email Systems of Educational Institutes","Zaid, Aisha; Alqatawna, Ja'far; Huneiti, Ammar","","","","2016 CYBERSECURITY AND CYBERFORENSICS CONFERENCE (CCC)","2016","2016","","","","","","60","64","","10.1109/CCC.2016.24","Cybersecurity and Cyberforensics Conference (CCC)","AUG 02-04, 2016","3","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0"
"The Advantages and Risks of Using Social Networking in Higher Education in Pakistan","Pervaiz, Sumaiya","","","Issa, T; Isaias, P; Kommers, P","SOCIAL NETWORKING AND EDUCATION: GLOBAL PERSPECTIVES","2016","2016","","","","","","83","97","","10.1007/978-3-319-17716-8_6","","","3","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1"
"Higher Education Students' Perceptions of Positive and Negative Effects of Social Networking in Portugal","Miranda, Paula; Isaias, Pedro; Pifano, Sara","","","Issa, T; Isaias, P; Kommers, P","SOCIAL NETWORKING AND EDUCATION: GLOBAL PERSPECTIVES","2016","2016","","","","","","111","127","","10.1007/978-3-319-17716-8_8","","","3","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0"
"Privacy for all students? Talking about and around trans students in "public"","Stiegler, Sam","","","","CURRICULUM INQUIRY","2016","2016","46","4","","","","348","368","","10.1080/03626784.2016.1209638","","","3","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0"
"Cyber Security Education and Law","Wilk, Asher","","","","2016 IEEE INTERNATIONAL CONFERENCE ON SOFTWARE SCIENCE, TECHNOLOGY AND ENGINEERING (SWSTE 2016)","2016","2016","","","","","","94","103","","10.1109/SWSTE.2016.21","IEEE International Conference on Software Science, Technology and Engineering (SWSTE)","JUN 23-24, 2016","3","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0"
"A Study of the Ethical Dilemmas Experienced by School Psychologists in Portugal","Mendes, Sofia A.; Nascimento, Ines M. G.; Abreu-Lima, Isabel M. P.; Almeida, Leandro S.","","","","ETHICS & BEHAVIOR","2016","2016","26","5","","","","395","414","","10.1080/10508422.2015.1029047","","","3","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0"
"Development and Evaluation of Simulation-Problem-Based Learning for Sex Education","Kim, Miok; Shin, Minho","","","","CIN-COMPUTERS INFORMATICS NURSING","JAN 2016","2016","34","1","","","","17","25","","10.1097/CIN.0000000000000200","","","3","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0"
"Enhancing Privacy Education with a Technical Emphasis in IT Curriculum","Peltsverger, Svetlana; Zheng, Guangzhi","","","","JOURNAL OF INFORMATION TECHNOLOGY EDUCATION-INNOVATIONS IN PRACTICE","2016","2016","15","","","","","1","17","","","","","3","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0"
"The moderating effect of culture on the construct factor of perceived risk towards online shopping behaviour","Zendehdel, Marzieh; Paim, Laily Hj; Delafrooz, Narges","","","","COGENT BUSINESS & MANAGEMENT","2016","2016","3","1","","","","","","1223390","10.1080/23311975.2016.1223390","","","3","0.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0"
"Social Media Impact: Utility of Reflective Approach in the Practice of Surgery","Mohiuddin, Zia; Shahid, Hassan; Shuaib, Waqas","","","","INDIAN JOURNAL OF SURGERY","DEC 2015","2015","77","","","3","","S893","S898","","10.1007/s12262-014-1056-z","","","3","0.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0"
"Visible Facebook profiles and e-professionalism in undergraduate medical students in India","Gupta, Setu; Singh, Satendra; Dhaliwal, Upreet","","","","JOURNAL OF EDUCATIONAL EVALUATION FOR HEALTH PROFESSIONS","OCT 31 2015","2015","12","","","","","","","50","10.3352/jeehp.2015.12.50","","","3","0.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0"
"Beyond Concern: K-12 Faculty and Staff's Perspectives on Privacy Topics and Cybersafety","Hipsky, Shellie; Younes, Wiam","","","","INTERNATIONAL JOURNAL OF INFORMATION AND COMMUNICATION TECHNOLOGY EDUCATION","OCT-DEC 2015","2015","11","4","","","","51","66","","10.4018/IJICTE.2015100104","","","3","0.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0"
"Implementing a School-Located Vaccination Program in Denver Public Schools","Shlay, Judith C.; Rodgers, Sarah; Lyons, Jean; Romero, Scott; Vogt, Tara M.; McCormick, Emily V.","","","","JOURNAL OF SCHOOL HEALTH","AUG 2015","2015","85","8","","","","536","543","","10.1111/josh.12281","","","3","0.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0"
"HIV counselling and testing in secondary schools: What students want","Lawrence, Estelle; Struthers, Patricia; van Hove, Geert","","","","SOUTHERN AFRICAN JOURNAL OF HIV MEDICINE","APR 2015","2015","16","1","","","","55","60","390","10.4102/sajhivmed.v16i1.390","","","3","0.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0"
"Relational skills and preserving patient privacy in the caring process","Zangao, Maria Otilia; Parreira Mendes, Felismina Rosa","","","","REVISTA BRASILEIRA DE ENFERMAGEM","MAR-APR 2015","2015","68","2","","","","167","173","","10.1590/0034-7167.2015680202i","","","3","0.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0"
"Student data privacy is cloudy today, clearer tomorrow","Trainor, Sonja","","","","PHI DELTA KAPPAN","FEB 2015","2015","96","5","","","","13","18","","10.1177/0031721715569463","","","3","0.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0"
"A Taxonomy of Perceived Information Security and Privacy Threats among IT Security Students","Farooq, Ali; Kakakhel, Syed Rameez Ullah; Virtanen, Seppo; Isoaho, Jouni","","","","2015 10TH INTERNATIONAL CONFERENCE FOR INTERNET TECHNOLOGY AND SECURED TRANSACTIONS (ICITST)","2015","2015","","","","","","280","286","","","10th International Conference for Internet Technology and Secured Transactions (ICITST)","DEC 14-16, 2015","3","0.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0"
"Attitude towards Information Privacy Issues Among Students of IIUM","Mohamud, Ibrahim Kalif; Zeki, Akram M.; Saidin, Aznan Zuhid","","","","2015 4TH INTERNATIONAL CONFERENCE ON ADVANCED COMPUTER SCIENCE APPLICATIONS AND TECHNOLOGIES (ACSAT)","2015","2015","","","","","","171","175","","10.1109/ACSAT.2015.53","4th International Conference on Advanced Computer Science Applications and Technologies (ACSAT)","DEC 08-10, 2015","3","0.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1"
