TOPIC: (privacy AND student)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Features students really expect from learning analytics","Schumacher, Clara; Ifenthaler, Dirk","","","","COMPUTERS IN HUMAN BEHAVIOR","JAN 2018","2018","78","","","","","397","407","","10.1016/j.chb.2017.06.030","","","57","14.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","20","23","5"
"Problematic Use of Social Network Sites: The Interactive Relationship Between Gratifications Sought and Privacy Concerns","Chen, Hsuan-Ting; Kim, Yonghwan","","","","CYBERPSYCHOLOGY BEHAVIOR AND SOCIAL NETWORKING","NOV 1 2013","2013","16","11","","","","806","812","","10.1089/cyber.2011.0608","","","57","6.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","8","5","9","8","10","11","2"
"Gender and Online Privacy among Teens: Risk Perception, Privacy Concerns, and Protection Behaviors","Youn, Seounmi; Hall, Kimberly","","","","CYBERPSYCHOLOGY & BEHAVIOR","DEC 2008","2008","11","6","","","","763","765","","10.1089/cpb.2007.0240","","","57","4.07","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","3","2","6","4","5","9","5","4","11","0"
"How to reach sexual minority youth in the health care setting: The teens offer guidance","Ginsburg, KR; Winn, RJ; Rudy, BJ; Crawford, J; Zhao, HQ; Schwarz, DF","","","","JOURNAL OF ADOLESCENT HEALTH","NOV 2002","2002","31","5","","","","407","416","PII S1054-139X(02)00419-6","10.1016/S1054-139X(02)00419-6","","","57","2.85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","4","1","1","3","1","2","6","6","0","6","5","2","9","4","0"
"Privacy and Analytics - it's a DELICATE Issue A Checklist for Trusted Learning Analytics","Drachsler, Hendrik; Greller, Wolfgang","","","","LAK '16 CONFERENCE PROCEEDINGS: THE SIXTH INTERNATIONAL LEARNING ANALYTICS & KNOWLEDGE CONFERENCE,","2016","2016","","","","","","89","98","","10.1145/2883851.2883893","6th International Conference on Learning Analytics and Knowledge (LAK)","APR 25-29, 2016","58","9.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10","8","19","19","1"
"Academic Libraries, Facebook and MySpace, and Student Outreach: A Survey of Student Opinion","Connell, Ruth Sara","","","","PORTAL-LIBRARIES AND THE ACADEMY","JAN 2009","2009","9","1","","","","25","36","","","","","58","4.46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","7","8","7","8","4","6","4","3","1","0"
"Designing effective study environments","Stone, NJ","","","","JOURNAL OF ENVIRONMENTAL PSYCHOLOGY","JUN 2001","2001","21","2","","","","179","190","","10.1006/jevp.2000.0193","","","58","2.76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","3","3","2","0","2","2","1","6","2","3","6","11","2","6","4","3","0"
"The prevalence and context of incest abuse in Finland","Sariola, H; Uutela, A","","","","CHILD ABUSE & NEGLECT","SEP 1996","1996","20","9","","","","843","850","","10.1016/0145-2134(96)00072-5","","","58","2.23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","3","0","1","1","5","3","0","4","2","0","2","3","3","6","5","2","5","5","2","1","1"
"Protected Health Information on Social Networking Sites: Ethical and Legal Considerations","Thompson, Lindsay A.; Black, Erik; Duff, W. Patrick; Black, Nicole Paradise; Saliba, Heidi; Dawson, Kara","","","","JOURNAL OF MEDICAL INTERNET RESEARCH","JAN-MAR 2011","2011","13","1","","","","3","12","e8","10.2196/jmir.1590","","","59","5.36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","6","12","9","9","3","6","1","4","5","0"
"Cross-cultural differences in the perception of crowding and privacy regulation: American and Turkish students","Kaya, N; Weber, MJ","","","","JOURNAL OF ENVIRONMENTAL PSYCHOLOGY","SEP 2003","2003","23","3","","","","301","309","PII S0272-4944(02)00087-7","10.1016/S0272-4944(02)00087-7","","","59","3.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","5","3","4","4","4","5","2","1","2","5","7","3","3","7","1"
"Number of encounters and experience quality in grand canyon backcountry: Consistently negative and weak relationships","Stewart, WP; Cole, DN","","","","JOURNAL OF LEISURE RESEARCH","2001","2001","33","1","","","","106","120","","","","","59","2.81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","1","2","1","6","2","4","3","5","4","2","2","2","4","5","4","5","2"
"Privacy regulation and place attachment: Predicting attachments to a student family housing facility","Harris, PB; Brown, BB; Werner, CM","","","","JOURNAL OF ENVIRONMENTAL PSYCHOLOGY","DEC 1996","1996","16","4","","","","287","301","","10.1006/jevp.1996.0025","","","59","2.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","2","2","3","2","1","1","1","0","2","5","1","2","4","3","4","4","3","2","10","3","0"
"You Get Where You're Looking For The Impact of Information Sources on Code Security","Acar, Yasemin; Backes, Michael; Fahl, Sascha; Kim, Doowon; Mazurek, Michelle L.; Stransky, Christian","","","","2016 IEEE SYMPOSIUM ON SECURITY AND PRIVACY (SP)","2016","2016","","","","","","289","305","","10.1109/SP.2016.25","IEEE Symposium on Security and Privacy (SP)","MAY 23-25, 2016","60","10.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","21","23","10","1"
"An empirical analysis of the obtrusiveness of and participants' compliance with the electronically activated recorder (EAR)","Mehl, Matthias R.; Holleran, Shannon E.","","","","EUROPEAN JOURNAL OF PSYCHOLOGICAL ASSESSMENT","2007","2007","23","4","","","","248","257","","10.1027/1015-5759.23.4.248","","","61","4.07","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","8","3","2","2","2","3","4","5","11","4","3","7","1"
"Perceived security determinants in e-commerce among Turkish university students","Yenisey, MM; Ozok, AA; Salvendy, G","","","","BEHAVIOUR & INFORMATION TECHNOLOGY","JUL 2005","2005","24","4","","","","259","274","","10.1080/0144929042000320992","","","61","3.59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","3","6","5","2","0","8","1","5","7","7","7","6","1"
"Motivators of online vulnerability: The impact of social network site use and FOMO","Buglass, Sarah L.; Binder, Jens F.; Betts, Lucy R.; Underwood, Jean D. M.","","","","COMPUTERS IN HUMAN BEHAVIOR","JAN 2017","2017","66","","","","","248","255","","10.1016/j.chb.2016.09.055","","","62","12.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","20","26","9"
"Visiting theories that predict college students' self-disclosure on Facebook","Chang, Chen-Wei; Heo, Jun","","","","COMPUTERS IN HUMAN BEHAVIOR","JAN 2014","2014","30","","","","","79","86","","10.1016/j.chb.2013.07.059","","","62","7.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","8","10","10","11","8","9","3"
"Internet Social Networking Research State of the Art and Implications for Enterprise 2.0","Richter, Daniel; Riemer, Kai; vom Brocke, Jan","","","","BUSINESS & INFORMATION SYSTEMS ENGINEERING","APR 2011","2011","3","2","","","","89","101","","10.1007/s12599-011-0151-y","","","62","5.64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","8","6","6","10","9","7","5","3","0"
"THE PREVALENCE AND CONTEXT OF FAMILY VIOLENCE AGAINST CHILDREN IN FINLAND","SARIOLA, H; UUTELA, A","","","","CHILD ABUSE & NEGLECT","NOV-DEC 1992","1992","16","6","","","","823","832","","10.1016/0145-2134(92)90084-5","","","62","2.07","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","2","1","1","1","4","1","2","5","0","1","0","2","2","1","6","4","3","2","4","5","1","2","3","0","2","2"
"The influence of personality traits and information privacy concerns on behavioral intentions","Korzaan, Melinda L.; Boswell, Katherine T.","","","","JOURNAL OF COMPUTER INFORMATION SYSTEMS","SUM 2008","2008","48","4","","","","15","24","","","","","63","4.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","3","5","5","7","7","8","7","7","7","0"
"Associations among sexual attraction status, school belonging, and alcohol and marijuana use in rural high school students","Rostosky, SS; Owens, GP; Zimmerman, RS; Riggle, EDB","","","","JOURNAL OF ADOLESCENCE","DEC 2003","2003","26","6","","","","741","751","","10.1016/j.adolescence.2003.09.002","","","63","3.32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","3","3","2","1","3","9","2","2","8","5","4","4","9","4","0"
"Effects of security and privacy concerns on educational use of cloud services","Arpaci, Ibrahim; Kilicer, Kerem; Bardakci, Salih","","","","COMPUTERS IN HUMAN BEHAVIOR","APR 2015","2015","45","","","","","93","98","","10.1016/j.chb.2014.11.075","","","64","9.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","7","4","12","16","16","3"
"Protecting personal information online: A survey of user privacy concerns and control techniques","Chen, KC; Rea, AI","","","","JOURNAL OF COMPUTER INFORMATION SYSTEMS","SUM 2004","2004","44","4","","","","85","92","","","","","65","3.61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","5","3","2","1","8","3","4","1","3","4","5","8","6","5","0"
"Effects of personal salutations in e-mail invitations to participate in a web survey","Heerwegh, D","","","","PUBLIC OPINION QUARTERLY","WIN 2005","2005","69","4","","","","588","598","","10.1093/poq/nfi053","","","66","3.88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","7","6","10","3","6","4","3","4","7","3","4","3","2","0"
"Learning Analytics Methods, Benefits, and Challenges in Higher Education: A Systematic Literature Review","Avella, John T.; Kebritchi, Mansureh; Nunn, Sandra G.; Kanai, Therese","","","","ONLINE LEARNING","JUN 2016","2016","20","2","","","","13","29","","","","","67","11.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","9","23","27","5"
"Capturing the Complexity of Moral Development and Education","Nucci, Larry; Turiel, Elliot","","","","MIND BRAIN AND EDUCATION","SEP 2009","2009","3","3","","","","151","159","","10.1111/j.1751-228X.2009.01065.x","","","69","5.31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","5","5","12","4","14","13","7","4","0"
"Family relationships and gender as predictors of romantic intimacy in young adults: A longitudinal study","Feldman, SS; Gowen, LK; Fisher, L","","","","JOURNAL OF RESEARCH ON ADOLESCENCE","1998","1998","8","2","","","","263","286","","10.1207/s15327795jra0802_5","","","69","2.88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","1","4","1","4","6","7","5","5","3","3","2","2","5","5","4","2","3","0","1"
"Online apparel retailing: roles of e-shopping quality and experiential e-shopping motives","Ha, Sejin; Stoel, Leslie","","","","JOURNAL OF SERVICE MANAGEMENT","2012","2012","23","2","","","","197","215","","10.1108/09564231211226114","","","70","7.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","9","11","12","11","7","8","4"
"An Extended Privacy Calculus Model for SNSs: Analyzing Self-Disclosure and Self-Withdrawal in a Representative US Sample","Dienlin, Tobias; Metzger, Miriam J.","","","","JOURNAL OF COMPUTER-MEDIATED COMMUNICATION","SEP 2016","2016","21","5","","","","368","383","","10.1111/jcc4.12163","","","71","11.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","13","19","33","3"
"Facebook: A literature review","Caers, Ralf; De Feyter, Tim; De Couck, Marijke; Stough, Talia; Vigna, Claudia; Du Bois, Cind","","","","NEW MEDIA & SOCIETY","SEP 2013","2013","15","6","","","","982","1002","","10.1177/1461444813488061","","","71","7.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","7","16","16","10","8","7","1"
"Blogging, Communication, and Privacy Management: Development of the Blogging Privacy Management Measure","Child, Jeffrey T.; Pearson, Judy C.; Petronio, Sandra","","","","JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY","OCT 2009","2009","60","10","","","","2079","2094","","10.1002/asi.21122","","","71","5.46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","5","11","6","8","12","6","3","8","6","1"
"Digital literacy and informal learning environments: an introduction","Meyers, Eric M.; Erickson, Ingrid; Small, Ruth V.","","","","LEARNING MEDIA AND TECHNOLOGY","DEC 1 2013","2013","38","4","","","SI","355","367","","10.1080/17439884.2013.783597","","","72","8.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9","8","13","12","14","12","3"
"Students' self-presentation on Facebook: An examination of personality and self-construal factors","Chen, Baiyun; Marcus, Justin","","","","COMPUTERS IN HUMAN BEHAVIOR","NOV 2012","2012","28","6","","","","2091","2099","","10.1016/j.chb.2012.06.013","","","73","7.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","7","15","11","9","8","12","5","3"
"Web 2.0 and social software: the medical student way of e-learning","Sandars, John; Homer, Matthew; Pell, Godfrey; Croker, Tom","","","","MEDICAL TEACHER","2008","2008","30","3","","","","308","312","","10.1080/01421590701798729","","","73","5.21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","9","10","13","6","4","7","3","4","6","1","3","1"
"Youth drinking cultures, social networking and alcohol marketing: implications for public health","McCreanor, Tim; Lyons, Antonia; Griffin, Christine; Goodwin, Ian; Barnes, Helen Moewaka; Hutton, Fiona","","","","CRITICAL PUBLIC HEALTH","MAR 1 2013","2013","23","1","","","","110","120","","10.1080/09581596.2012.748883","","","74","8.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","7","15","16","16","8","5","1"
"Evaluating electronic commerce acceptance with the technology acceptance model","McCloskey, D","","","","JOURNAL OF COMPUTER INFORMATION SYSTEMS","WIN 2003","2003","44","2","","","","49","57","","","","","74","3.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","9","8","4","9","3","5","3","4","4","5","4","2","2","4","3","1"
"Examining the core knowledge on facebook","Shiau, Wen-Lung; Dwivedi, Yogesh K.; Lai, He-Hong","","","","INTERNATIONAL JOURNAL OF INFORMATION MANAGEMENT","DEC 2018","2018","43","","","","","52","63","","10.1016/j.ijinfomgt.2018.06.006","","","76","19.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","34","38","3"
"Use of social media in graduate-level medical humanities education: Two pilot studies from Penn State College of Medicine","George, Daniel R.; Dellasega, Cheryl","","","","MEDICAL TEACHER","2011","2011","33","8","","","","E429","E434","","10.3109/0142159X.2011.586749","","","76","6.91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","6","16","8","9","7","11","5","8","1"
"Reducing Social Desirability Bias Through Item Randomized Response: An Application to Measure Underreported Desires","de Jong, Martijn G.; Pieters, Rik; Fox, Jean-Paul","","","","JOURNAL OF MARKETING RESEARCH","FEB 2010","2010","47","1","","","","14","27","","10.1509/jmkr.47.1.14","","","76","6.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","8","10","2","9","5","10","11","6","8","1"
"Openness and Praxis: Exploring the Use of Open Educational Practices in Higher Education","Cronin, Catherine","","","","INTERNATIONAL REVIEW OF RESEARCH IN OPEN AND DISTRIBUTED LEARNING","AUG 2017","2017","18","5","","","","15","34","","","","","77","15.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","23","33","2"
"Four models of fourth amendment protection","Kerr, Orin S.","","","","STANFORD LAW REVIEW","NOV 2007","2007","60","2","","","","503","551","","","","","80","5.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","6","5","5","4","6","5","10","11","3","8","6","5","2"
"Impact of privacy concern in social networking web sites","Tan, Xin; Qin, Li; Kim, Yongbeom; Hsu, Jeffrey","","","","INTERNET RESEARCH","2012","2012","22","2","","","","211","233","","10.1108/10662241211214575","","","82","8.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","3","8","10","13","19","14","11","0"
"Predicting user concerns about Online privacy","Yao, Mike Z.; Rice, Ronald E.; Wallis, Kier","","","","JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY","MAR 2007","2007","58","5","","","","710","722","","10.1002/asi.20530","","","87","5.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","5","13","5","2","4","11","8","12","5","8","7","1"
"Self-disclosure in social networking sites The role of perceived cost, perceived benefits and social influence","Cheung, Christy; Lee, Zach W. Y.; Chan, Tommy K. H.","","","","INTERNET RESEARCH","2015","2015","25","2","","","","279","299","","10.1108/IntR-09-2013-0192","","","89","12.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","10","22","20","28","3"
"Social desirability and self-reported driving behaviours: Should we be worried?","Sullman, Mark J. M.; Taylor, Joanne E.","","","","TRANSPORTATION RESEARCH PART F-TRAFFIC PSYCHOLOGY AND BEHAVIOUR","MAY 2010","2010","13","3","","","","215","221","","10.1016/j.trf.2010.04.004","","","90","7.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","8","4","7","13","11","10","9","12","9","2"
"Exploring Privacy Management on Facebook: Motivations and Perceived Consequences of Voluntary Disclosure","Waters, Susan; Ackerman, James","","","","JOURNAL OF COMPUTER-MEDIATED COMMUNICATION","OCT 2011","2011","17","1","","","","101","115","","10.1111/j.1083-6101.2011.01559.x","","","91","8.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","8","11","11","13","13","8","9","14","1"
"Teenagers' perceptions of online privacy and coping behaviors: A risk-benefit appraisal approach","Youn, S","","","","JOURNAL OF BROADCASTING & ELECTRONIC MEDIA","MAR 2005","2005","49","1","","","","86","110","","10.1207/s15506878jobem4901_6","","","92","5.41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","5","7","5","6","8","10","9","9","9","5","8","6","2"
"Cops and Cameras Public School Security as a Policy Response to Columbine","Addington, Lynn A.","","","","AMERICAN BEHAVIORAL SCIENTIST","JUN 2009","2009","52","10","","","","1426","1446","","10.1177/0002764209332556","","","98","7.54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","5","2","3","3","4","11","7","22","23","12","3"
"Students' Facebook 'friends': public and private spheres","West, Anne; Lewis, Jane; Currie, Peter","","","","JOURNAL OF YOUTH STUDIES","2009","2009","12","6","","","","615","627","PII 915909652","10.1080/13676260902960752","","","102","7.85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","12","19","13","12","11","6","7","10","4","0"
"Stigma as a barrier to treatment of sexually transmitted infection in the American deep south: issues of race, gender and poverty","Lichtenstein, B","","","","SOCIAL SCIENCE & MEDICINE","DEC 2003","2003","57","12","","","","2435","2445","","10.1016/j.socscimed.2003.08.002","","","111","5.84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","6","3","7","6","7","5","4","17","10","4","12","9","5","3","8","1"
"Website attributes that increase consumer purchase intention: A conjoint analysis","Chen, Ying-Hueih; Hsu, I-Chieh; Lin, Chia-Chen","","","","JOURNAL OF BUSINESS RESEARCH","SEP-OCT 2010","2010","63","9-10","","","SI","1007","1014","","10.1016/j.jbusres.2009.01.023","","","113","9.42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","4","9","12","20","13","15","10","20","5"
"Associations Between Displayed Alcohol References on Facebook and Problem Drinking Among College Students","Moreno, Megan A.; Christakis, Dimitri A.; Egan, Katie G.; Brockman, Libby N.; Becker, Tara","","","","ARCHIVES OF PEDIATRICS & ADOLESCENT MEDICINE","FEB 2012","2012","166","2","","","","157","163","","10.1001/archpediatrics.2011.180","","","128","12.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","10","11","11","21","25","16","15","14","2"
"Uses and gratifications of social networking sites for bridging and bonding social capital: A comparison of Facebook, Twitter, Instagram, and Snapchat","Phua, Joe; Jin, Seunga Venus; Kim, Jihoon Jay","","","","COMPUTERS IN HUMAN BEHAVIOR","JUL 2017","2017","72","","","","","115","122","","10.1016/j.chb.2017.02.041","","","130","26.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","53","49","13"
"PRIVACY PROTECTION STRATEGIES ON FACEBOOK: The Internet privacy paradox revisited","Young, Alyson Leigh; Quan-Haase, Anabel","","","","INFORMATION COMMUNICATION & SOCIETY","MAY 1 2013","2013","16","4","","","SI","479","500","","10.1080/1369118X.2013.777757","","","131","14.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","13","21","23","20","23","22","2"
"Self-disclosure and student satisfaction with Facebook","Special, Whitney P.; Li-Barber, Kirsten T.","","","","COMPUTERS IN HUMAN BEHAVIOR","MAR 2012","2012","28","2","","","","624","630","","10.1016/j.chb.2011.11.008","","","131","13.10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","10","15","21","18","18","13","16","15","1"
